"m","glm_mean","glm_sd","nb_mean","nb_sd","dab_mean","dab_sd"
570,0.247751398830921,0.00324623493739203,0.254330436685318,0.00831244916829984,0.238728236066394,0.0034734026789032
580,0.247586379412776,0.0027238182984079,0.253746755886308,0.007596020237876,0.238077764922923,0.00354203337606172
590,0.248155985111507,0.00446616059093878,0.253703981733446,0.00716705553128573,0.238168965625098,0.00360480759842152
600,0.247480836018898,0.00304484929348588,0.253159006288915,0.00785301077040266,0.237772441412972,0.00316300359557737
610,0.247783011486338,0.00313478796237229,0.253797690213139,0.00679369449396632,0.23791947043911,0.00337431807966192
620,0.247901912901913,0.00352934161338266,0.253787764941611,0.00749708767534672,0.237989104912182,0.00370453244106635
630,0.2478871629451,0.00340578614861991,0.253922833609971,0.00729572669936908,0.237761892831418,0.00306410571045345
640,0.248048306757307,0.00339976182654767,0.253496444346982,0.00711642396436299,0.237727044892077,0.00346447514623979
650,0.247600670615148,0.00309939075220251,0.254407884428567,0.00697667429638515,0.237812666478644,0.00329442868727213
660,0.247654305507664,0.00322967452033762,0.253597379392496,0.00828618806527404,0.23781292122504,0.00305565840915137
670,0.247871970148318,0.00310034832276524,0.255054717631934,0.0072642070771317,0.237899877708444,0.00326551366835953
680,0.247675104294094,0.00327668056198653,0.253874251121358,0.00766375466832545,0.237919450456385,0.00332634474312268
690,0.247809136832857,0.00312485111522379,0.254703335320511,0.00776241027145709,0.2375228263939,0.0030289129027875
700,0.24760177018926,0.00324930163690234,0.254702457549983,0.00724340714036051,0.237599730077524,0.00320798305618583
710,0.247309974569087,0.0027712075337001,0.254281498226115,0.0065770403543434,0.237549998430191,0.00327702147161089
720,0.247914638359348,0.00291512863963816,0.254748908639804,0.00663013122191985,0.2378409911749,0.00323709160843687
730,0.247455153780905,0.0025762282618291,0.254532531180296,0.00636537310506603,0.237162514529861,0.00312561174859587
740,0.247675591590459,0.00260499700484608,0.254654316331982,0.00707835477220382,0.237553659533013,0.00299638472206638
750,0.247363804973122,0.00282822656907932,0.2540652604445,0.00682075784816285,0.236943667284901,0.00286635423546587
760,0.247580264771548,0.00283255316283682,0.254234143580391,0.00733668309054385,0.237334046099179,0.00325006170407324
770,0.247477902551036,0.0027006456571464,0.254901544462269,0.00624808757218247,0.237420968198547,0.00315369914050961
780,0.247128787640414,0.0025078393421733,0.254664264812309,0.00728912545867579,0.236816808785123,0.00260162263804193
790,0.247574989770545,0.0026580459257324,0.254627333102515,0.0069099323763922,0.237429731516163,0.00304876981614627
800,0.247395705424892,0.00287238380695887,0.254707660338151,0.00732893089681604,0.236913825131451,0.00248714909469116
810,0.247229378602249,0.00236618830180844,0.25517605744701,0.00663614204420637,0.237118988378319,0.00270489662718312
820,0.247254497337828,0.00266540849239985,0.253759648404272,0.00662505545721452,0.237217163920481,0.00351565974217575
830,0.24725394724402,0.00275861393491297,0.255209101509565,0.00671063450117558,0.236754120576093,0.00241830748071436
840,0.247327480218152,0.00271731618347038,0.255292235427635,0.0060740216353864,0.237037766779105,0.00292949664167565
850,0.247215319605184,0.00244552659571778,0.254754501592507,0.00644671646874281,0.236866387058119,0.00279139157064471
860,0.247280685151888,0.00245824413702463,0.25512192044415,0.00654802149741564,0.236556260054888,0.00237230199064058
870,0.247082925751791,0.00225697552330456,0.254815247231075,0.00623762899313013,0.236824492758196,0.0026698310169543
880,0.247311322243616,0.00252361692510325,0.254996370064076,0.0065299336443578,0.236726902559894,0.00285286984985191
890,0.247155757633166,0.00266067805790274,0.254613684443181,0.00613662830233917,0.236974361403176,0.00279542995911951
